cell_id,block,task,task_group,world_seed,arm,experiment_index,leaderboard_score,recipe_sha256,committed_operation_count,committed_operations
A_S--reaction-to-crystallization--seed642292453--misindexed_nominal,A_S,reaction-to-crystallization,A-S Crystallization,642292453,misindexed_nominal,7,0.27689988087951545,5455f5d7e273ddddaf1dda837df70b52467e5e28914839a9221e1077c475c998,12,"[{""amount_mol"": 0.03, ""operation"": ""add_reagent""}, {""operation"": ""add_solvent"", ""solvent"": 2, ""volume_L"": 0.03}, {""catalyst"": 2, ""catalyst_amount_mol"": 0.0004, ""operation"": ""add_catalyst""}, {""duration_s"": 3600.0, ""operation"": ""heat"", ""stirring_speed_rpm"": 400.0, ""target_temperature_K"": 350.0}, {""operation"": ""sample"", ""sample_volume_L"": 0.001}, {""instrument"": ""hplc"", ""operation"": ""measure""}, {""operation"": ""seed_crystals"", ""seed_mass_g"": 0.005}, {""duration_s"": 3600.0, ""operation"": ""cool_crystallize"", ""target_temperature_K"": 280.0}, {""instrument"": ""hplc"", ""operation"": ""measure""}, {""operation"": ""filter_crystals""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_S--reaction-to-crystallization--seed642292453--misindexed_nominal,A_S,reaction-to-crystallization,A-S Crystallization,642292453,misindexed_nominal,8,0.2585648233670617,8cd47c1aec8483f1aab8351ada43f3efb3079069701656739cf7232bbaf6c50f,12,"[{""amount_mol"": 0.03, ""operation"": ""add_reagent""}, {""operation"": ""add_solvent"", ""solvent"": 2, ""volume_L"": 0.03}, {""catalyst"": 3, ""catalyst_amount_mol"": 0.0004, ""operation"": ""add_catalyst""}, {""duration_s"": 3600.0, ""operation"": ""heat"", ""stirring_speed_rpm"": 400.0, ""target_temperature_K"": 350.0}, {""operation"": ""sample"", ""sample_volume_L"": 0.001}, {""instrument"": ""hplc"", ""operation"": ""measure""}, {""operation"": ""seed_crystals"", ""seed_mass_g"": 0.005}, {""duration_s"": 3600.0, ""operation"": ""cool_crystallize"", ""target_temperature_K"": 280.0}, {""instrument"": ""hplc"", ""operation"": ""measure""}, {""operation"": ""filter_crystals""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_S--reaction-to-crystallization--seed642292453--misindexed_nominal,A_S,reaction-to-crystallization,A-S Crystallization,642292453,misindexed_nominal,9,0.2903939926950193,0d2f9abd8aeb4dd908861cac8988ddb9a81acc82b8438ebd6681c8f5ab455885,12,"[{""amount_mol"": 0.03, ""operation"": ""add_reagent""}, {""operation"": ""add_solvent"", ""solvent"": 2, ""volume_L"": 0.03}, {""catalyst"": 2, ""catalyst_amount_mol"": 0.0004, ""operation"": ""add_catalyst""}, {""duration_s"": 3600.0, ""operation"": ""heat"", ""stirring_speed_rpm"": 400.0, ""target_temperature_K"": 350.0}, {""operation"": ""sample"", ""sample_volume_L"": 0.001}, {""instrument"": ""hplc"", ""operation"": ""measure""}, {""operation"": ""seed_crystals"", ""seed_mass_g"": 0.02}, {""duration_s"": 7200.0, ""operation"": ""cool_crystallize"", ""target_temperature_K"": 280.0}, {""instrument"": ""hplc"", ""operation"": ""measure""}, {""operation"": ""filter_crystals""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_S--reaction-to-crystallization--seed642292453--misindexed_nominal,A_S,reaction-to-crystallization,A-S Crystallization,642292453,misindexed_nominal,10,0.2503840262946104,7393b73a3a7f427c22e6ff4e5f240b164ffc9a48b69f620761f8ead74132453a,12,"[{""amount_mol"": 0.03, ""operation"": ""add_reagent""}, {""operation"": ""add_solvent"", ""solvent"": 2, ""volume_L"": 0.03}, {""catalyst"": 2, ""catalyst_amount_mol"": 0.0004, ""operation"": ""add_catalyst""}, {""duration_s"": 3600.0, ""operation"": ""heat"", ""stirring_speed_rpm"": 400.0, ""target_temperature_K"": 330.0}, {""operation"": ""sample"", ""sample_volume_L"": 0.001}, {""instrument"": ""hplc"", ""operation"": ""measure""}, {""operation"": ""seed_crystals"", ""seed_mass_g"": 0.02}, {""duration_s"": 7200.0, ""operation"": ""cool_crystallize"", ""target_temperature_K"": 280.0}, {""instrument"": ""hplc"", ""operation"": ""measure""}, {""operation"": ""filter_crystals""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_S--reaction-to-crystallization--seed642292453--misindexed_nominal,A_S,reaction-to-crystallization,A-S Crystallization,642292453,misindexed_nominal,11,0.2842382977848939,1586a8311e5f42d9a2234d839e18d5882de6a041141fa6d9cceca55f9b80a4b2,12,"[{""amount_mol"": 0.03, ""operation"": ""add_reagent""}, {""operation"": ""add_solvent"", ""solvent"": 2, ""volume_L"": 0.03}, {""catalyst"": 2, ""catalyst_amount_mol"": 0.0004, ""operation"": ""add_catalyst""}, {""duration_s"": 3600.0, ""operation"": ""heat"", ""stirring_speed_rpm"": 400.0, ""target_temperature_K"": 350.0}, {""operation"": ""sample"", ""sample_volume_L"": 0.001}, {""instrument"": ""hplc"", ""operation"": ""measure""}, {""operation"": ""seed_crystals"", ""seed_mass_g"": 0.03}, {""duration_s"": 10800.0, ""operation"": ""cool_crystallize"", ""target_temperature_K"": 280.0}, {""instrument"": ""hplc"", ""operation"": ""measure""}, {""operation"": ""filter_crystals""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_S--reaction-to-crystallization--seed642292453--misindexed_nominal,A_S,reaction-to-crystallization,A-S Crystallization,642292453,misindexed_nominal,12,0.2063636415188531,651c95919b963bf21ab4a1deb1a0a481fd42af0976aa3eb57807cc5a95fd383c,12,"[{""amount_mol"": 0.03, ""operation"": ""add_reagent""}, {""operation"": ""add_solvent"", ""solvent"": 2, ""volume_L"": 0.03}, {""catalyst"": 2, ""catalyst_amount_mol"": 0.0004, ""operation"": ""add_catalyst""}, {""duration_s"": 3600.0, ""operation"": ""heat"", ""stirring_speed_rpm"": 400.0, ""target_temperature_K"": 350.0}, {""operation"": ""sample"", ""sample_volume_L"": 0.001}, {""instrument"": ""hplc"", ""operation"": ""measure""}, {""operation"": ""seed_crystals"", ""seed_mass_g"": 0.02}, {""duration_s"": 7200.0, ""operation"": ""cool_crystallize"", ""target_temperature_K"": 290.0}, {""instrument"": ""hplc"", ""operation"": ""measure""}, {""operation"": ""filter_crystals""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_S--reaction-to-crystallization--seed642292453--opaque,A_S,reaction-to-crystallization,A-S Crystallization,642292453,opaque,1,0.20660724764062896,ceabcef510db69f3af10295100e0aee8ea472d73821a27e7ca1b06c1b252cc60,10,"[{""amount_mol"": 0.03, ""operation"": ""add_reagent""}, {""operation"": ""add_solvent"", ""solvent"": 2, ""volume_L"": 0.03}, {""catalyst"": 2, ""catalyst_amount_mol"": 0.0004, ""operation"": ""add_catalyst""}, {""duration_s"": 3600, ""operation"": ""heat"", ""stirring_speed_rpm"": 400, ""target_temperature_K"": 350}, {""operation"": ""sample"", ""sample_volume_L"": 0.001}, {""instrument"": ""hplc"", ""operation"": ""measure""}, {""operation"": ""seed_crystals"", ""seed_mass_g"": 0.01}, {""operation"": ""filter_crystals""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_S--reaction-to-crystallization--seed642292453--opaque,A_S,reaction-to-crystallization,A-S Crystallization,642292453,opaque,2,0.21571215906298782,61ad894b9a8e2ca8d339477b37bbc2a602d414d5a7b796f5a6af9ac371d3ebdb,11,"[{""amount_mol"": 0.03, ""operation"": ""add_reagent""}, {""operation"": ""add_solvent"", ""solvent"": 2, ""volume_L"": 0.03}, {""catalyst"": 2, ""catalyst_amount_mol"": 0.0004, ""operation"": ""add_catalyst""}, {""duration_s"": 3600, ""operation"": ""heat"", ""stirring_speed_rpm"": 400, ""target_temperature_K"": 350}, {""duration_s"": 3600, ""operation"": ""cool_crystallize"", ""target_temperature_K"": 300}, {""operation"": ""sample"", ""sample_volume_L"": 0.001}, {""instrument"": ""hplc"", ""operation"": ""measure""}, {""operation"": ""seed_crystals"", ""seed_mass_g"": 0.01}, {""operation"": ""filter_crystals""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_S--reaction-to-crystallization--seed642292453--opaque,A_S,reaction-to-crystallization,A-S Crystallization,642292453,opaque,3,0.33856569729685043,8e5ff29e5b606dd28e0df5cdbbe4dae442c08a420dba36e7eb00f92c33387cd6,12,"[{""amount_mol"": 0.02, ""operation"": ""add_reagent""}, {""operation"": ""add_solvent"", ""solvent"": 2, ""volume_L"": 0.025}, {""catalyst"": 2, ""catalyst_amount_mol"": 0.0003, ""operation"": ""add_catalyst""}, {""duration_s"": 3600, ""operation"": ""heat"", ""stirring_speed_rpm"": 400, ""target_temperature_K"": 350}, {""duration_s"": 1800, ""operation"": ""cool_crystallize"", ""target_temperature_K"": 300}, {""duration_s"": 3600, ""operation"": ""cool_crystallize"", ""target_temperature_K"": 270}, {""operation"": ""sample"", ""sample_volume_L"": 0.001}, {""instrument"": ""hplc"", ""operation"": ""measure""}, {""operation"": ""seed_crystals"", ""seed_mass_g"": 0.008}, {""operation"": ""filter_crystals""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_S--reaction-to-crystallization--seed642292453--opaque,A_S,reaction-to-crystallization,A-S Crystallization,642292453,opaque,4,0.25299763383801743,c85abaed2724fccafcc2e9e2b3f1a03e99081a6711132e151715934b5a21688d,12,"[{""amount_mol"": 0.02, ""operation"": ""add_reagent""}, {""operation"": ""add_solvent"", ""solvent"": 0, ""volume_L"": 0.025}, {""catalyst"": 0, ""catalyst_amount_mol"": 0.0003, ""operation"": ""add_catalyst""}, {""duration_s"": 3600, ""operation"": ""heat"", ""stirring_speed_rpm"": 400, ""target_temperature_K"": 350}, {""duration_s"": 1800, ""operation"": ""cool_crystallize"", ""target_temperature_K"": 300}, {""duration_s"": 3600, ""operation"": ""cool_crystallize"", ""target_temperature_K"": 265}, {""operation"": ""sample"", ""sample_volume_L"": 0.001}, {""instrument"": ""hplc"", ""operation"": ""measure""}, {""operation"": ""seed_crystals"", ""seed_mass_g"": 0.008}, {""operation"": ""filter_crystals""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_S--reaction-to-crystallization--seed642292453--opaque,A_S,reaction-to-crystallization,A-S Crystallization,642292453,opaque,5,0.2716365625314374,e14a0be2590f71dd70713750c5877919edc880f9202a4d745615cce0cddae519,12,"[{""amount_mol"": 0.02, ""operation"": ""add_reagent""}, {""operation"": ""add_solvent"", ""solvent"": 1, ""volume_L"": 0.025}, {""catalyst"": 3, ""catalyst_amount_mol"": 0.0003, ""operation"": ""add_catalyst""}, {""duration_s"": 3600, ""operation"": ""heat"", ""stirring_speed_rpm"": 400, ""target_temperature_K"": 350}, {""duration_s"": 1800, ""operation"": ""cool_crystallize"", ""target_temperature_K"": 300}, {""duration_s"": 3600, ""operation"": ""cool_crystallize"", ""target_temperature_K"": 270}, {""operation"": ""sample"", ""sample_volume_L"": 0.001}, {""instrument"": ""hplc"", ""operation"": ""measure""}, {""operation"": ""seed_crystals"", ""seed_mass_g"": 0.008}, {""operation"": ""filter_crystals""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_S--reaction-to-crystallization--seed642292453--opaque,A_S,reaction-to-crystallization,A-S Crystallization,642292453,opaque,6,0.21610540148365012,587cf9623f058103e79ec8e30b8e076e9e2a7a4620db64caf33be45ae7e8febc,12,"[{""amount_mol"": 0.02, ""operation"": ""add_reagent""}, {""operation"": ""add_solvent"", ""solvent"": 3, ""volume_L"": 0.025}, {""catalyst"": 1, ""catalyst_amount_mol"": 0.0003, ""operation"": ""add_catalyst""}, {""duration_s"": 3600, ""operation"": ""heat"", ""stirring_speed_rpm"": 400, ""target_temperature_K"": 355}, {""duration_s"": 1800, ""operation"": ""cool_crystallize"", ""target_temperature_K"": 300}, {""duration_s"": 3600, ""operation"": ""cool_crystallize"", ""target_temperature_K"": 268}, {""operation"": ""sample"", ""sample_volume_L"": 0.001}, {""instrument"": ""hplc"", ""operation"": ""measure""}, {""operation"": ""seed_crystals"", ""seed_mass_g"": 0.006}, {""operation"": ""filter_crystals""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_S--reaction-to-crystallization--seed642292453--opaque,A_S,reaction-to-crystallization,A-S Crystallization,642292453,opaque,7,0.3474268135911899,5727e7433f02ba032033ddfb8b69f49c46a0484eb430bb40e0076edbb87ad7f4,12,"[{""amount_mol"": 0.02, ""operation"": ""add_reagent""}, {""operation"": ""add_solvent"", ""solvent"": 2, ""volume_L"": 0.025}, {""catalyst"": 3, ""catalyst_amount_mol"": 0.0003, ""operation"": ""add_catalyst""}, {""duration_s"": 3600, ""operation"": ""heat"", ""stirring_speed_rpm"": 400, ""target_temperature_K"": 345}, {""duration_s"": 1800, ""operation"": ""cool_crystallize"", ""target_temperature_K"": 300}, {""duration_s"": 3600, ""operation"": ""cool_crystallize"", ""target_temperature_K"": 265}, {""operation"": ""sample"", ""sample_volume_L"": 0.001}, {""instrument"": ""hplc"", ""operation"": ""measure""}, {""operation"": ""seed_crystals"", ""seed_mass_g"": 0.01}, {""operation"": ""filter_crystals""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_S--reaction-to-crystallization--seed642292453--opaque,A_S,reaction-to-crystallization,A-S Crystallization,642292453,opaque,8,0.2247969033249651,af2259cb4ac80f45638eff9f3d27eb7e70622a77976e4a56f225d6ecd952264c,12,"[{""amount_mol"": 0.02, ""operation"": ""add_reagent""}, {""operation"": ""add_solvent"", ""solvent"": 0, ""volume_L"": 0.025}, {""catalyst"": 2, ""catalyst_amount_mol"": 0.0003, ""operation"": ""add_catalyst""}, {""duration_s"": 3600, ""operation"": ""heat"", ""stirring_speed_rpm"": 400, ""target_temperature_K"": 350}, {""duration_s"": 1800, ""operation"": ""cool_crystallize"", ""target_temperature_K"": 300}, {""duration_s"": 3600, ""operation"": ""cool_crystallize"", ""target_temperature_K"": 270}, {""operation"": ""sample"", ""sample_volume_L"": 0.001}, {""instrument"": ""hplc"", ""operation"": ""measure""}, {""operation"": ""seed_crystals"", ""seed_mass_g"": 0.008}, {""operation"": ""filter_crystals""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_S--reaction-to-crystallization--seed642292453--opaque,A_S,reaction-to-crystallization,A-S Crystallization,642292453,opaque,9,0.3118529669969089,f50fdcf2c1cadfa1e779948a7544b24193a9b810af5c27dbe6309d9c406a3aae,12,"[{""amount_mol"": 0.02, ""operation"": ""add_reagent""}, {""operation"": ""add_solvent"", ""solvent"": 1, ""volume_L"": 0.025}, {""catalyst"": 2, ""catalyst_amount_mol"": 0.0003, ""operation"": ""add_catalyst""}, {""duration_s"": 3600, ""operation"": ""heat"", ""stirring_speed_rpm"": 400, ""target_temperature_K"": 355}, {""duration_s"": 1800, ""operation"": ""cool_crystallize"", ""target_temperature_K"": 300}, {""duration_s"": 3600, ""operation"": ""cool_crystallize"", ""target_temperature_K"": 266}, {""operation"": ""sample"", ""sample_volume_L"": 0.001}, {""instrument"": ""hplc"", ""operation"": ""measure""}, {""operation"": ""seed_crystals"", ""seed_mass_g"": 0.008}, {""operation"": ""filter_crystals""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_S--reaction-to-crystallization--seed642292453--opaque,A_S,reaction-to-crystallization,A-S Crystallization,642292453,opaque,10,0.22691210276282647,30d9053060f4a80453f5d6c63ce1f991ca9ae19b892737809ec80b1e9776f0fe,11,"[{""amount_mol"": 0.02, ""operation"": ""add_reagent""}, {""operation"": ""add_solvent"", ""solvent"": 3, ""volume_L"": 0.025}, {""catalyst"": 0, ""catalyst_amount_mol"": 0.0003, ""operation"": ""add_catalyst""}, {""duration_s"": 3600, ""operation"": ""heat"", ""stirring_speed_rpm"": 400, ""target_temperature_K"": 355}, {""duration_s"": 3600, ""operation"": ""cool_crystallize"", ""target_temperature_K"": 265}, {""operation"": ""sample"", ""sample_volume_L"": 0.001}, {""instrument"": ""hplc"", ""operation"": ""measure""}, {""operation"": ""seed_crystals"", ""seed_mass_g"": 0.008}, {""operation"": ""filter_crystals""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_S--reaction-to-crystallization--seed642292453--opaque,A_S,reaction-to-crystallization,A-S Crystallization,642292453,opaque,11,0.3344989413326336,a362ebfc8fc9c378efaa509ce2eae25a38258e0a245da135bfd1dd374d66d9f3,11,"[{""amount_mol"": 0.02, ""operation"": ""add_reagent""}, {""operation"": ""add_solvent"", ""solvent"": 2, ""volume_L"": 0.025}, {""catalyst"": 0, ""catalyst_amount_mol"": 0.0003, ""operation"": ""add_catalyst""}, {""duration_s"": 3600, ""operation"": ""heat"", ""stirring_speed_rpm"": 400, ""target_temperature_K"": 345}, {""duration_s"": 3600, ""operation"": ""cool_crystallize"", ""target_temperature_K"": 265}, {""operation"": ""sample"", ""sample_volume_L"": 0.001}, {""instrument"": ""hplc"", ""operation"": ""measure""}, {""operation"": ""seed_crystals"", ""seed_mass_g"": 0.01}, {""operation"": ""filter_crystals""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_S--reaction-to-crystallization--seed642292453--opaque,A_S,reaction-to-crystallization,A-S Crystallization,642292453,opaque,12,0.32321668434083317,44b4eb51400b9154ef951aed815f5faf7ea9903440ed65ba502c1565d9255526,11,"[{""amount_mol"": 0.02, ""operation"": ""add_reagent""}, {""operation"": ""add_solvent"", ""solvent"": 2, ""volume_L"": 0.025}, {""catalyst"": 1, ""catalyst_amount_mol"": 0.0003, ""operation"": ""add_catalyst""}, {""duration_s"": 3600, ""operation"": ""heat"", ""stirring_speed_rpm"": 400, ""target_temperature_K"": 345}, {""duration_s"": 3600, ""operation"": ""cool_crystallize"", ""target_temperature_K"": 265}, {""operation"": ""sample"", ""sample_volume_L"": 0.001}, {""instrument"": ""hplc"", ""operation"": ""measure""}, {""operation"": ""seed_crystals"", ""seed_mass_g"": 0.01}, {""operation"": ""filter_crystals""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_S--reaction-to-crystallization--seed698311423--aligned_nominal,A_S,reaction-to-crystallization,A-S Crystallization,698311423,aligned_nominal,1,0.40622945774106217,cbfc0259ae51edcbbaa46aa247c9e6670f6ec69adf7f6fda4ad654c698d95d5d,15,"[{""amount_mol"": 0.02, ""operation"": ""add_reagent""}, {""operation"": ""add_solvent"", ""solvent"": 0, ""volume_L"": 0.03}, {""catalyst"": 0, ""catalyst_amount_mol"": 0.0004, ""operation"": ""add_catalyst""}, {""duration_s"": 1800.0, ""operation"": ""heat"", ""stirring_speed_rpm"": 400.0, ""target_temperature_K"": 350.0}, {""operation"": ""sample"", ""sample_volume_L"": 0.001}, {""instrument"": ""hplc"", ""operation"": ""measure""}, {""duration_s"": 600.0, ""operation"": ""cool_crystallize"", ""target_temperature_K"": 300.0}, {""duration_s"": 3600.0, ""operation"": ""cool_crystallize"", ""target_temperature_K"": 278.0}, {""operation"": ""quench""}, {""duration_s"": 2400.0, ""operation"": ""cool_crystallize"", ""target_temperature_K"": 268.0}, {""operation"": ""sample"", ""sample_volume_L"": 0.001}, {""instrument"": ""hplc"", ""operation"": ""measure""}, {""operation"": ""filter_crystals""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_S--reaction-to-crystallization--seed698311423--aligned_nominal,A_S,reaction-to-crystallization,A-S Crystallization,698311423,aligned_nominal,2,0.28076924513154283,b7179e7f77c4c394486c21175bd78c26b58aa474bc9a813136a97bc29b265295,15,"[{""amount_mol"": 0.02, ""operation"": ""add_reagent""}, {""operation"": ""add_solvent"", ""solvent"": 1, ""volume_L"": 0.03}, {""catalyst"": 1, ""catalyst_amount_mol"": 0.0004, ""operation"": ""add_catalyst""}, {""duration_s"": 1800.0, ""operation"": ""heat"", ""stirring_speed_rpm"": 400.0, ""target_temperature_K"": 350.0}, {""operation"": ""sample"", ""sample_volume_L"": 0.001}, {""instrument"": ""hplc"", ""operation"": ""measure""}, {""operation"": ""seed_crystals"", ""seed_mass_g"": 0.005}, {""duration_s"": 600.0, ""operation"": ""cool_crystallize"", ""target_temperature_K"": 300.0}, {""duration_s"": 3600.0, ""operation"": ""cool_crystallize"", ""target_temperature_K"": 278.0}, {""operation"": ""quench""}, {""operation"": ""sample"", ""sample_volume_L"": 0.001}, {""instrument"": ""hplc"", ""operation"": ""measure""}, {""operation"": ""filter_crystals""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_S--reaction-to-crystallization--seed698311423--aligned_nominal,A_S,reaction-to-crystallization,A-S Crystallization,698311423,aligned_nominal,3,0.22933045861318996,bea049b99631c66faf875af77d23a3a0081c41de59f741d7de0e0279ec9bf1d1,16,"[{""amount_mol"": 0.02, ""operation"": ""add_reagent""}, {""operation"": ""add_solvent"", ""solvent"": 0, ""volume_L"": 0.03}, {""catalyst"": 2, ""catalyst_amount_mol"": 0.0004, ""operation"": ""add_catalyst""}, {""duration_s"": 1800.0, ""operation"": ""heat"", ""stirring_speed_rpm"": 400.0, ""target_temperature_K"": 350.0}, {""operation"": ""sample"", ""sample_volume_L"": 0.001}, {""instrument"": ""hplc"", ""operation"": ""measure""}, {""operation"": ""seed_crystals"", ""seed_mass_g"": 0.02}, {""duration_s"": 2400.0, ""operation"": ""cool_crystallize"", ""target_temperature_K"": 300.0}, {""duration_s"": 7200.0, ""operation"": ""cool_crystallize"", ""target_temperature_K"": 278.0}, {""duration_s"": 3600.0, ""operation"": ""wait"", ""stirring_speed_rpm"": 400.0}, {""operation"": ""quench""}, {""operation"": ""sample"", ""sample_volume_L"": 0.001}, {""instrument"": ""hplc"", ""operation"": ""measure""}, {""operation"": ""filter_crystals""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_S--reaction-to-crystallization--seed698311423--aligned_nominal,A_S,reaction-to-crystallization,A-S Crystallization,698311423,aligned_nominal,4,0.41794412071428483,8d91155d487ab36f2be62a8d3502759ed83b0a4e0aa43add8db95a7f900ec7f2,15,"[{""amount_mol"": 0.02, ""operation"": ""add_reagent""}, {""operation"": ""add_solvent"", ""solvent"": 0, ""volume_L"": 0.03}, {""catalyst"": 0, ""catalyst_amount_mol"": 0.0004, ""operation"": ""add_catalyst""}, {""duration_s"": 1800.0, ""operation"": ""heat"", ""stirring_speed_rpm"": 400.0, ""target_temperature_K"": 350.0}, {""operation"": ""sample"", ""sample_volume_L"": 0.001}, {""instrument"": ""hplc"", ""operation"": ""measure""}, {""operation"": ""seed_crystals"", ""seed_mass_g"": 0.02}, {""operation"": ""quench""}, {""duration_s"": 3600.0, ""operation"": ""cool_crystallize"", ""target_temperature_K"": 278.0}, {""duration_s"": 2400.0, ""operation"": ""cool_crystallize"", ""target_temperature_K"": 268.0}, {""operation"": ""sample"", ""sample_volume_L"": 0.001}, {""instrument"": ""hplc"", ""operation"": ""measure""}, {""operation"": ""filter_crystals""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_S--reaction-to-crystallization--seed698311423--aligned_nominal,A_S,reaction-to-crystallization,A-S Crystallization,698311423,aligned_nominal,5,0.3294581182395737,53cd913a3de77f21dca433eb76e9e14d229eaa620314677cfdfc55a617188ac1,15,"[{""amount_mol"": 0.02, ""operation"": ""add_reagent""}, {""operation"": ""add_solvent"", ""solvent"": 0, ""volume_L"": 0.03}, {""catalyst"": 0, ""catalyst_amount_mol"": 0.0004, ""operation"": ""add_catalyst""}, {""duration_s"": 1800.0, ""operation"": ""heat"", ""stirring_speed_rpm"": 400.0, ""target_temperature_K"": 330.0}, {""operation"": ""sample"", ""sample_volume_L"": 0.001}, {""instrument"": ""hplc"", ""operation"": ""measure""}, {""operation"": ""seed_crystals"", ""seed_mass_g"": 0.01}, {""operation"": ""quench""}, {""duration_s"": 1200.0, ""operation"": ""cool_crystallize"", ""target_temperature_K"": 290.0}, {""duration_s"": 3600.0, ""operation"": ""cool_crystallize"", ""target_temperature_K"": 278.0}, {""operation"": ""sample"", ""sample_volume_L"": 0.001}, {""instrument"": ""hplc"", ""operation"": ""measure""}, {""operation"": ""filter_crystals""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_S--reaction-to-crystallization--seed698311423--aligned_nominal,A_S,reaction-to-crystallization,A-S Crystallization,698311423,aligned_nominal,6,0.4053695666861201,1a92f2207402b897e0af32700819579b81c49877ed231ba63050f5a8d6006537,14,"[{""amount_mol"": 0.02, ""operation"": ""add_reagent""}, {""operation"": ""add_solvent"", ""solvent"": 2, ""volume_L"": 0.03}, {""catalyst"": 0, ""catalyst_amount_mol"": 0.0004, ""operation"": ""add_catalyst""}, {""duration_s"": 1800.0, ""operation"": ""heat"", ""stirring_speed_rpm"": 400.0, ""target_temperature_K"": 350.0}, {""operation"": ""sample"", ""sample_volume_L"": 0.001}, {""instrument"": ""hplc"", ""operation"": ""measure""}, {""operation"": ""seed_crystals"", ""seed_mass_g"": 0.01}, {""operation"": ""quench""}, {""duration_s"": 3600.0, ""operation"": ""cool_crystallize"", ""target_temperature_K"": 278.0}, {""operation"": ""sample"", ""sample_volume_L"": 0.001}, {""instrument"": ""hplc"", ""operation"": ""measure""}, {""operation"": ""filter_crystals""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
A_S--reaction-to-crystallization--seed698311423--aligned_nominal,A_S,reaction-to-crystallization,A-S Crystallization,698311423,aligned_nominal,7,0.34343873165519834,4cf605558f437ab26fd81bd1096ab6218ce5cb18f3b339c24380c8085b5127ab,14,"[{""amount_mol"": 0.02, ""operation"": ""add_reagent""}, {""operation"": ""add_solvent"", ""solvent"": 3, ""volume_L"": 0.03}, {""catalyst"": 0, ""catalyst_amount_mol"": 0.0004, ""operation"": ""add_catalyst""}, {""duration_s"": 1800.0, ""operation"": ""heat"", ""stirring_speed_rpm"": 400.0, ""target_temperature_K"": 350.0}, {""operation"": ""sample"", ""sample_volume_L"": 0.001}, {""instrument"": ""hplc"", ""operation"": ""measure""}, {""operation"": ""seed_crystals"", ""seed_mass_g"": 0.01}, {""operation"": ""quench""}, {""duration_s"": 3600.0, ""operation"": ""cool_crystallize"", ""target_temperature_K"": 278.0}, {""operation"": ""sample"", ""sample_volume_L"": 0.001}, {""instrument"": ""hplc"", ""operation"": ""measure""}, {""operation"": ""filter_crystals""}, {""operation"": ""terminate""}, {""instrument"": ""final_assay"", ""operation"": ""measure""}]"
