id,world,arm,group,query,metric,truth_mean,estimate,mae,source_mean_mae,width,coverage
EQ-W05--Aligned,W05,Aligned,three_most_dilute,Q08,pH_normalized,0.37845377922058104,0.3062,0.07225377922058102,0.07506453047196071,0.028000000000000025,0.0
EQ-W05--Aligned,W05,Aligned,three_most_dilute,Q09,pH_normalized,0.33728399872779846,0.3054,0.03188399872779846,0.03389474997917813,0.02300000000000002,0.0
EQ-W05--Aligned,W05,Aligned,three_most_dilute,Q03,acid_dissociation_fraction,0.19685897529125213,0.077,0.11985897529125213,0.12487390376627444,0.067,0.0
EQ-W05--Aligned,W05,Aligned,three_most_dilute,Q08,acid_dissociation_fraction,0.44796587228775026,0.079,0.36896587228775024,0.37598080076277257,0.095,0.0
EQ-W05--Aligned,W05,Aligned,three_most_dilute,Q09,acid_dissociation_fraction,0.17883979380130768,0.077,0.10183979380130768,0.10685472227633,0.07799999999999999,0.0
EQ-W05--Aligned,W05,Aligned,three_most_dilute,Q03,precipitation_signal,0.0028502168323029766,0.153,0.15014978316769703,0.1475641482010057,0.09000000000000001,0.0
EQ-W05--Aligned,W05,Aligned,three_most_dilute,Q08,precipitation_signal,0.0012772343587130308,0.154,0.15272276564128698,0.14913713067459564,0.13,0.0
EQ-W05--Aligned,W05,Aligned,three_most_dilute,Q09,precipitation_signal,0.015231312811374664,0.153,0.13776868718862534,0.135183052221934,0.105,0.0
EQ-W05--MisIndexed,W05,MisIndexed,other_nine,Q01,pH_normalized,0.30504873394966125,0.3049,0.00014873394966125053,0.000529934962590517,0.016000000000000014,1.0
EQ-W05--MisIndexed,W05,MisIndexed,other_nine,Q02,pH_normalized,0.3056295394897461,0.3062,0.0005704605102539451,0.0011107405026753447,0.016000000000000014,1.0
EQ-W05--MisIndexed,W05,MisIndexed,other_nine,Q04,pH_normalized,0.31275856494903564,0.3045,0.008258564949035652,0.008239765961964907,0.027000000000000024,1.0
EQ-W05--MisIndexed,W05,MisIndexed,other_nine,Q05,pH_normalized,0.3040068089962006,0.304,6.808996200591277e-06,0.0005119899908701542,0.016000000000000014,1.0
EQ-W05--MisIndexed,W05,MisIndexed,other_nine,Q06,pH_normalized,0.3021829962730408,0.304,0.0018170037269591988,0.002335802714029944,0.016000000000000014,1.0
EQ-W05--MisIndexed,W05,MisIndexed,other_nine,Q07,pH_normalized,0.30483569502830504,0.304,0.0008356950283050502,0.0003168960412343047,0.018000000000000016,1.0
EQ-W05--MisIndexed,W05,MisIndexed,other_nine,Q10,pH_normalized,0.30275225043296816,0.2981,0.004652250432968186,0.001766548554102576,0.03699999999999998,1.0
EQ-W05--MisIndexed,W05,MisIndexed,other_nine,Q11,pH_normalized,0.30540125370025634,0.3046,0.0008012537002563547,0.0008824547131855986,0.017000000000000015,1.0
EQ-W05--MisIndexed,W05,MisIndexed,other_nine,Q12,pH_normalized,0.30451775789260865,0.3042,0.00031775789260862775,1.0410944620842244e-06,0.015000000000000013,1.0
EQ-W05--MisIndexed,W05,MisIndexed,other_nine,Q01,acid_dissociation_fraction,0.07400200963020324,0.0693,0.004702009630203244,0.002159796158472699,0.031000000000000007,1.0
EQ-W05--MisIndexed,W05,MisIndexed,other_nine,Q02,acid_dissociation_fraction,0.07501154094934463,0.0704,0.004611540949344628,0.0031693274776140867,0.030999999999999993,1.0
EQ-W05--MisIndexed,W05,MisIndexed,other_nine,Q04,acid_dissociation_fraction,0.09514503031969071,0.0663,0.028845030319690712,0.023302816847960164,0.045,0.2
EQ-W05--MisIndexed,W05,MisIndexed,other_nine,Q05,acid_dissociation_fraction,0.07452499121427536,0.0704,0.004124991214275356,0.0026827777425448146,0.030999999999999993,1.0
EQ-W05--MisIndexed,W05,MisIndexed,other_nine,Q06,acid_dissociation_fraction,0.07091640532016755,0.0704,0.0005164053201675428,0.0009258081515629984,0.030999999999999993,1.0
EQ-W05--MisIndexed,W05,MisIndexed,other_nine,Q07,acid_dissociation_fraction,0.07023018449544907,0.0704,0.00016981550455093253,0.0016120289762814738,0.032999999999999995,1.0
EQ-W05--MisIndexed,W05,MisIndexed,other_nine,Q10,acid_dissociation_fraction,0.07277408242225647,0.0702,0.002574082422256471,0.0009318689505259242,0.05500000000000001,1.0
EQ-W05--MisIndexed,W05,MisIndexed,other_nine,Q11,acid_dissociation_fraction,0.07168134152889252,0.0731,0.0014186584711074757,0.00016087194283802286,0.031999999999999994,1.0
EQ-W05--MisIndexed,W05,MisIndexed,other_nine,Q12,acid_dissociation_fraction,0.0686874195933342,0.0711,0.0024125804066657958,0.0031547938783963447,0.029999999999999992,1.0
EQ-W05--MisIndexed,W05,MisIndexed,other_nine,Q01,precipitation_signal,0.16371914446353913,0.1527,0.011019144463539132,0.010269054025411617,0.036000000000000004,1.0
EQ-W05--MisIndexed,W05,MisIndexed,other_nine,Q02,precipitation_signal,0.15341221988201142,0.1499,0.003512219882011419,3.7870556116093024e-05,0.035,1.0
EQ-W05--MisIndexed,W05,MisIndexed,other_nine,Q04,precipitation_signal,0.1440756529569626,0.154,0.009924347043037407,0.009374437481164927,0.06,1.0
EQ-W05--MisIndexed,W05,MisIndexed,other_nine,Q05,precipitation_signal,0.15509942770004273,0.1548,0.000299427700042737,0.0016493372619152125,0.03799999999999998,1.0
EQ-W05--MisIndexed,W05,MisIndexed,other_nine,Q06,precipitation_signal,0.1568306565284729,0.1548,0.002030656528472896,0.0033805660903453716,0.03799999999999998,1.0
EQ-W05--MisIndexed,W05,MisIndexed,other_nine,Q07,precipitation_signal,0.15339261293411255,0.1548,0.0014073870658874443,5.747750401496887e-05,0.03999999999999998,1.0
EQ-W05--MisIndexed,W05,MisIndexed,other_nine,Q10,precipitation_signal,0.15684962570667266,0.1677,0.01085037429332733,0.0033995352685451397,0.07499999999999998,1.0
EQ-W05--MisIndexed,W05,MisIndexed,other_nine,Q11,precipitation_signal,0.15567295253276825,0.1532,0.0024729525327682467,0.002222862094640732,0.036000000000000004,1.0
EQ-W05--MisIndexed,W05,MisIndexed,other_nine,Q12,precipitation_signal,0.15391509532928466,0.1543,0.00038490467071533585,0.00046500489115713917,0.034999999999999976,1.0
EQ-W05--MisIndexed,W05,MisIndexed,three_most_dilute,Q03,pH_normalized,0.3405262291431427,0.3109,0.02962622914314267,0.03600743015607194,0.026000000000000023,0.0
EQ-W05--MisIndexed,W05,MisIndexed,three_most_dilute,Q08,pH_normalized,0.37845377922058104,0.3127,0.06575377922058107,0.0739349802335103,0.03400000000000003,0.0
EQ-W05--MisIndexed,W05,MisIndexed,three_most_dilute,Q09,pH_normalized,0.33728399872779846,0.3062,0.031083998727798434,0.032765199740727724,0.03600000000000003,0.0
EQ-W05--MisIndexed,W05,MisIndexed,three_most_dilute,Q03,acid_dissociation_fraction,0.19685897529125213,0.0692,0.12765897529125214,0.1250167618195216,0.041999999999999996,0.0
EQ-W05--MisIndexed,W05,MisIndexed,three_most_dilute,Q08,acid_dissociation_fraction,0.44796587228775026,0.0681,0.37986587228775026,0.3761236588160197,0.056,0.0
EQ-W05--MisIndexed,W05,MisIndexed,three_most_dilute,Q09,acid_dissociation_fraction,0.17883979380130768,0.0652,0.11363979380130769,0.10699758032957714,0.057,0.0
EQ-W05--MisIndexed,W05,MisIndexed,three_most_dilute,Q03,precipitation_signal,0.0028502168323029766,0.1395,0.13664978316769705,0.15059987360582455,0.05500000000000001,0.0
EQ-W05--MisIndexed,W05,MisIndexed,three_most_dilute,Q08,precipitation_signal,0.0012772343587130308,0.1357,0.13442276564128697,0.1521728560794145,0.07199999999999998,0.0
EQ-W05--MisIndexed,W05,MisIndexed,three_most_dilute,Q09,precipitation_signal,0.015231312811374664,0.1502,0.13496868718862534,0.13821877762675286,0.075,0.0
